iter	Passed	Remaining
181	8187	36800
182	8230	36746
183	8274	36693
184	8316	36639
185	8359	36582
186	8401	36524
187	8442	36466
188	8485	36409
189	8527	36354
190	8573	36312
191	8618	36267
192	8659	36208
193	8703	36158
194	8745	36105
195	8787	36048
196	8828	35986
197	8874	35944
198	8917	35894
199	8960	35841
200	9002	35785
201	9046	35737
202	9092	35699
203	9137	35652
204	9178	35595
205	9222	35546
206	9264	35491
207	9304	35430
208	9346	35373
209	9388	35317
210	9433	35274
211	9476	35222
212	9519	35173
213	9561	35120
214	9606	35074
215	9649	35022
216	9692	34974
217	9733	34916
218	9774	34858
219	9816	34804
220	9861	34759
221	9903	34706
222	9946	34657
223	9990	34609
224	10035	34566
225	10080	34523
226	10125	34481
227	10169	34434
228	10211	34380
229	10255	34334
230	10300	34289
231	10343	34239
232	10388	34195
233	10430	34144
234	10474	34096
235	10517	34049
236	10561	34002
237	10604	33951
238	10648	33904
239	10690	33853
240	10733	33803
241	10774	33749
242	10819	33704
243	10861	33652
244	10905	33606
245	10947	33555
246	10989	33502
247	11031	33450
248	11077	33410
249	11119	33358
250	11162	33309
251	11206	33262
252	11247	33209
253	11289	33158
254	11333	33111
255	11376	33061
256	11419	33012
257	11459	32958
258	11504	32915
259	11547	32866
260	11591	32819
261	11634	32770
262	11688	32754
263	11732	32709
264	11775	32659
265	11815	32604
266	11858	32556
267	11901	32506
268	11943	32457
269	11984	32403
270	12026	32350
271	12068	32300
272	12113	32258
273	12154	32204
274	12199	32162
275	12243	32116
276	12284	32064
277	12329	32021
278	12370	31969
279	12413	31920
280	12454	31867
281	12494	31813
282	12537	31764
283	12580	31715
284	12621	31664
285	12665	31620
286	12709	31574
287	12754	31531
288	12796	31482
289	12838	31432
290	12881	31385
291	12924	31336
292	12968	31291
293	13011	31245
294	13055	31199
295	13098	31152
296	13142	31108
297	13184	31058
298	13229	31015
299	13272	30968
300	13315	30921
301	13356	30870
302	13399	30823
303	13441	30773
304	13486	30731
305	13530	30686
306	13571	30636
307	13624	30609
308	13670	30569
309	13716	30530
310	13763	30491
311	13806	30444
312	13847	30394
313	13891	30349
314	13935	30303
315	13978	30256
316	14021	30209
317	14065	30166
318	14108	30118
319	14151	30072
320	14195	30027
321	14237	29979
322	14282	29935
323	14323	29885
324	14365	29835
325	14408	29789
326	14451	29743
327	14494	29695
328	14539	29653
329	14581	29605
330	14625	29559
331	14667	29512
332	14711	29466
333	14752	29416
334	14793	29366
335	14835	29317
336	14877	29268
337	14919	29220
338	14961	29173
339	15003	29124
340	15047	29080
341	15090	29033
342	15133	28987
343	15176	28941
344	15219	28895
345	15263	28850
346	15305	28803
347	15347	28754
348	15389	28706
349	15433	28662
350	15475	28613
351	15517	28566
352	15560	28520
353	15605	28477
354	15649	28434
355	15691	28385
356	15733	28338
357	15776	28291
358	15818	28243
359	15861	28198
360	15905	28154
361	15946	28105
362	15990	28060
363	16033	28015
364	16077	27970
365	16117	27919
366	16160	27872
367	16203	27827
368	16243	27777
369	16286	27731
370	16330	27686
371	16373	27641
372	16414	27592
373	16458	27547
374	16499	27499
375	16541	27451
376	16583	27404
377	16623	27354
378	16665	27307
379	16708	27261
380	16751	27215
381	16793	27169
382	16835	27121
383	16880	27078
384	16922	27031
385	16965	26986
386	17007	26939
387	17050	26893
388	17093	26849
389	17135	26801
390	17177	26754
391	17218	26706
392	17261	26661
393	17305	26616
394	17347	26569
395	17391	26526
396	17432	26477
397	17474	26431
398	17516	26384
399	17563	26345
